slide_id,subject_UID,subject_organ_UID,EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,compound_name_clean,compound_folder_name,ORGAN,FILE_LOCATION,CAPTURE_NO,SPECIES,SINGLE_REPEAT_TYPE,ADMINISTRATION_ROUTE_TYPE,ANIMAL_AGE(week),SACRIFICE_PERIOD,DOSE,DOSE_UNIT,bad_UID,findings,abnormal,HasHypertrophy,Location,Severity
31085,0242_10_5,0242_10_5_L,242,10,5,methyltestosterone,methyltestosterone,methyltestosterone,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/methyltestosterone/Liver/31085.svs,1/1,Rat,Repeat,Gavage,6,8 day,100,mg/kg,False,[],0,0,,
25562,0093_04_5,0093_04_5_L,93,4,5,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25562.svs,1/1,Rat,Repeat,Gavage,6,29 day,0,mg/kg,False,[],0,0,,
41523,0510_16_4,0510_16_4_L,510,16,4,acarbose,acarbose,acarbose,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/acarbose/Liver/41523.svs,1/1,Rat,Single,Gavage,6,24 hr,1000,mg/kg,False,[],0,0,,
47882,0588_16_4,0588_16_4_L,588,16,4,ethanol,ethanol,ethanol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/ethanol/Liver/47882.svs,1/1,Rat,Single,Gavage,6,24 hr,4000,mg/kg,False,"[['Microgranuloma', nan, 'minimal', True]]",1,0,,
25631,0093_11_4,0093_11_4_L,93,11,4,phenobarbital,phenobarbital,phenobarbital,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/phenobarbital/Liver/25631.svs,1/1,Rat,Repeat,Gavage,6,15 day,30,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
13112,0303_13_5,0303_13_5_L,303,13,5,chlormezanone,chlormezanone,chlormezanone,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/chlormezanone/Liver/13112.svs,1/1,Rat,Repeat,Gavage,6,4 day,500,mg/kg,False,[],0,0,,
13741,0304_15_4,0304_15_4_L,304,15,4,ethinylestradiol,ethinylestradiol,ethinylestradiol,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/ethinylestradiol/Liver/13741.svs,1/1,Rat,Single,Gavage,6,9 hr,10,mg/kg,False,[],0,0,,
6000,0155_09_2,0155_09_2_L,155,9,2,benzbromarone,benzbromarone,benzbromarone,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/benzbromarone/Liver/6000.svs,1/1,Rat,Repeat,Gavage,6,4 day,60,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'slight', False]]",1,1,Centrilobular,slight
13057,0303_08_4,0303_08_4_L,303,8,4,chlormezanone,chlormezanone,chlormezanone,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/chlormezanone/Liver/13057.svs,1/1,Rat,Repeat,Gavage,6,29 day,50,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'minimal', False]]",1,1,Centrilobular,minimal
27413,0113_14_5,0113_14_5_L,113,14,5,indomethacin,indomethacin,indomethacin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/indomethacin/Liver/27413.svs,1/1,Rat,Repeat,Gavage,6,8 day,5,mg/kg,False,[],0,0,,
13109,0303_13_4,0303_13_4_L,303,13,4,chlormezanone,chlormezanone,chlormezanone,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/chlormezanone/Liver/13109.svs,1/1,Rat,Repeat,Gavage,6,4 day,500,mg/kg,False,"[['Hypertrophy', 'Centrilobular', 'minimal', False]]",1,1,Centrilobular,minimal
42123,0524_16_4,0524_16_4_L,524,16,4,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42123.svs,1/1,Rat,Single,Gavage,6,24 hr,1000,mg/kg,False,[],0,0,,
18824,0318_16_4,0318_16_4_L,318,16,4,iproniazid,iproniazid,iproniazid,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/iproniazid/Liver/18824.svs,1/1,Rat,Single,Gavage,6,24 hr,60,mg/kg,False,[],0,0,,
