slide_id,subject_UID,subject_organ_UID,EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,compound_name_clean,compound_folder_name,ORGAN,FILE_LOCATION,CAPTURE_NO,SPECIES,SINGLE_REPEAT_TYPE,ADMINISTRATION_ROUTE_TYPE,ANIMAL_AGE(week),SACRIFICE_PERIOD,DOSE,DOSE_UNIT,bad_UID,findings,abnormal,HasAbnormal
46361,0467_06_5,0467_06_5_L,467,6,5,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46361.svs,1/1,Rat,Repeat,Gavage,6,8 day,100,mg/kg,False,[],0,0
46370,0467_07_1,0467_07_1_L,467,7,1,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46370.svs,1/1,Rat,Repeat,Gavage,6,15 day,100,mg/kg,False,[],0,0
46377,0467_07_2,0467_07_2_L,467,7,2,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46377.svs,1/1,Rat,Repeat,Gavage,6,15 day,100,mg/kg,False,[],0,0
46383,0467_07_3,0467_07_3_L,467,7,3,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46383.svs,1/1,Rat,Repeat,Gavage,6,15 day,100,mg/kg,False,[],0,0
46390,0467_07_4,0467_07_4_L,467,7,4,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46390.svs,1/1,Rat,Repeat,Gavage,6,15 day,100,mg/kg,False,[],0,0
46394,0467_07_5,0467_07_5_L,467,7,5,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46394.svs,1/1,Rat,Repeat,Gavage,6,15 day,100,mg/kg,False,[],0,0
46399,0467_08_1,0467_08_1_L,467,8,1,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46399.svs,1/1,Rat,Repeat,Gavage,6,29 day,100,mg/kg,False,[],0,0
46404,0467_08_2,0467_08_2_L,467,8,2,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46404.svs,1/1,Rat,Repeat,Gavage,6,29 day,100,mg/kg,False,[],0,0
46408,0467_08_3,0467_08_3_L,467,8,3,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46408.svs,1/1,Rat,Repeat,Gavage,6,29 day,100,mg/kg,False,[],0,0
46413,0467_08_4,0467_08_4_L,467,8,4,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46413.svs,1/1,Rat,Repeat,Gavage,6,29 day,100,mg/kg,False,[],0,0
46417,0467_08_5,0467_08_5_L,467,8,5,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46417.svs,1/1,Rat,Repeat,Gavage,6,29 day,100,mg/kg,False,[],0,0
46422,0467_09_1,0467_09_1_L,467,9,1,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46422.svs,1/1,Rat,Repeat,Gavage,6,4 day,300,mg/kg,False,[],0,0
46427,0467_09_2,0467_09_2_L,467,9,2,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46427.svs,1/1,Rat,Repeat,Gavage,6,4 day,300,mg/kg,False,[],0,0
46431,0467_09_3,0467_09_3_L,467,9,3,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46431.svs,1/1,Rat,Repeat,Gavage,6,4 day,300,mg/kg,False,[],0,0
46436,0467_09_4,0467_09_4_L,467,9,4,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46436.svs,1/1,Rat,Repeat,Gavage,6,4 day,300,mg/kg,False,[],0,0
46441,0467_09_5,0467_09_5_L,467,9,5,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46441.svs,1/1,Rat,Repeat,Gavage,6,4 day,300,mg/kg,False,[],0,0
46445,0467_10_1,0467_10_1_L,467,10,1,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46445.svs,1/1,Rat,Repeat,Gavage,6,8 day,300,mg/kg,False,[],0,0
46450,0467_10_2,0467_10_2_L,467,10,2,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46450.svs,1/1,Rat,Repeat,Gavage,6,8 day,300,mg/kg,False,[],0,0
46455,0467_10_3,0467_10_3_L,467,10,3,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46455.svs,1/1,Rat,Repeat,Gavage,6,8 day,300,mg/kg,False,[],0,0
46460,0467_10_4,0467_10_4_L,467,10,4,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46460.svs,1/1,Rat,Repeat,Gavage,6,8 day,300,mg/kg,False,[],0,0
46465,0467_10_5,0467_10_5_L,467,10,5,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46465.svs,1/1,Rat,Repeat,Gavage,6,8 day,300,mg/kg,False,[],0,0
46469,0467_11_1,0467_11_1_L,467,11,1,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46469.svs,1/1,Rat,Repeat,Gavage,6,15 day,300,mg/kg,False,[],0,0
46476,0467_11_2,0467_11_2_L,467,11,2,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46476.svs,1/1,Rat,Repeat,Gavage,6,15 day,300,mg/kg,False,[],0,0
46482,0467_11_3,0467_11_3_L,467,11,3,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46482.svs,1/1,Rat,Repeat,Gavage,6,15 day,300,mg/kg,False,[],0,0
46489,0467_11_4,0467_11_4_L,467,11,4,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46489.svs,1/1,Rat,Repeat,Gavage,6,15 day,300,mg/kg,False,[],0,0
46494,0467_11_5,0467_11_5_L,467,11,5,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46494.svs,1/1,Rat,Repeat,Gavage,6,15 day,300,mg/kg,False,[],0,0
46499,0467_12_1,0467_12_1_L,467,12,1,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46499.svs,1/1,Rat,Repeat,Gavage,6,29 day,300,mg/kg,False,[],0,0
46504,0467_12_2,0467_12_2_L,467,12,2,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46504.svs,1/1,Rat,Repeat,Gavage,6,29 day,300,mg/kg,False,[],0,0
46508,0467_12_3,0467_12_3_L,467,12,3,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46508.svs,1/1,Rat,Repeat,Gavage,6,29 day,300,mg/kg,False,[],0,0
46513,0467_12_4,0467_12_4_L,467,12,4,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46513.svs,1/1,Rat,Repeat,Gavage,6,29 day,300,mg/kg,False,[],0,0
46518,0467_12_5,0467_12_5_L,467,12,5,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46518.svs,1/1,Rat,Repeat,Gavage,6,29 day,300,mg/kg,False,[],0,0
46523,0467_13_1,0467_13_1_L,467,13,1,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46523.svs,1/1,Rat,Repeat,Gavage,6,4 day,1000,mg/kg,False,[],0,0
46528,0467_13_2,0467_13_2_L,467,13,2,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46528.svs,1/1,Rat,Repeat,Gavage,6,4 day,1000,mg/kg,False,[],0,0
46532,0467_13_3,0467_13_3_L,467,13,3,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46532.svs,1/1,Rat,Repeat,Gavage,6,4 day,1000,mg/kg,False,[],0,0
46537,0467_13_4,0467_13_4_L,467,13,4,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46537.svs,1/1,Rat,Repeat,Gavage,6,4 day,1000,mg/kg,False,[],0,0
46542,0467_13_5,0467_13_5_L,467,13,5,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46542.svs,1/1,Rat,Repeat,Gavage,6,4 day,1000,mg/kg,False,[],0,0
46547,0467_14_1,0467_14_1_L,467,14,1,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46547.svs,1/1,Rat,Repeat,Gavage,6,8 day,1000,mg/kg,False,[],0,0
46552,0467_14_2,0467_14_2_L,467,14,2,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46552.svs,1/1,Rat,Repeat,Gavage,6,8 day,1000,mg/kg,False,[],0,0
46557,0467_14_3,0467_14_3_L,467,14,3,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46557.svs,1/1,Rat,Repeat,Gavage,6,8 day,1000,mg/kg,False,[],0,0
46562,0467_14_4,0467_14_4_L,467,14,4,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46562.svs,1/1,Rat,Repeat,Gavage,6,8 day,1000,mg/kg,False,[],0,0
46566,0467_14_5,0467_14_5_L,467,14,5,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46566.svs,1/1,Rat,Repeat,Gavage,6,8 day,1000,mg/kg,False,[],0,0
46571,0467_15_1,0467_15_1_L,467,15,1,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46571.svs,1/1,Rat,Repeat,Gavage,6,15 day,1000,mg/kg,False,[],0,0
46576,0467_15_2,0467_15_2_L,467,15,2,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46576.svs,1/1,Rat,Repeat,Gavage,6,15 day,1000,mg/kg,False,[],0,0
46580,0467_15_3,0467_15_3_L,467,15,3,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46580.svs,1/1,Rat,Repeat,Gavage,6,15 day,1000,mg/kg,False,[],0,0
46585,0467_15_4,0467_15_4_L,467,15,4,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46585.svs,1/1,Rat,Repeat,Gavage,6,15 day,1000,mg/kg,False,[],0,0
46591,0467_15_5,0467_15_5_L,467,15,5,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46591.svs,1/1,Rat,Repeat,Gavage,6,15 day,1000,mg/kg,False,[],0,0
46596,0467_16_1,0467_16_1_L,467,16,1,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46596.svs,1/1,Rat,Repeat,Gavage,6,29 day,1000,mg/kg,False,[],0,0
46601,0467_16_2,0467_16_2_L,467,16,2,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46601.svs,1/1,Rat,Repeat,Gavage,6,29 day,1000,mg/kg,False,[],0,0
46606,0467_16_3,0467_16_3_L,467,16,3,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46606.svs,1/1,Rat,Repeat,Gavage,6,29 day,1000,mg/kg,False,[],0,0
46611,0467_16_4,0467_16_4_L,467,16,4,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46611.svs,1/1,Rat,Repeat,Gavage,6,29 day,1000,mg/kg,False,[],0,0
46614,0467_16_5,0467_16_5_L,467,16,5,tiopronin,tiopronin,tiopronin,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/tiopronin/Liver/46614.svs,1/1,Rat,Repeat,Gavage,6,29 day,1000,mg/kg,False,[],0,0
41980,0524_01_1,0524_01_1_L,524,1,1,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/41980.svs,1/1,Rat,Single,Gavage,6,3 hr,0,mg/kg,False,[],0,0
41982,0524_01_2,0524_01_2_L,524,1,2,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/41982.svs,1/1,Rat,Single,Gavage,6,3 hr,0,mg/kg,False,[],0,0
41984,0524_01_3,0524_01_3_L,524,1,3,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/41984.svs,1/1,Rat,Single,Gavage,6,3 hr,0,mg/kg,False,[],0,0
41986,0524_01_4,0524_01_4_L,524,1,4,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/41986.svs,1/1,Rat,Single,Gavage,6,3 hr,0,mg/kg,False,[],0,0
41988,0524_01_5,0524_01_5_L,524,1,5,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/41988.svs,1/1,Rat,Single,Gavage,6,3 hr,0,mg/kg,False,[],0,0
41990,0524_02_1,0524_02_1_L,524,2,1,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/41990.svs,1/1,Rat,Single,Gavage,6,6 hr,0,mg/kg,False,[],0,0
41992,0524_02_2,0524_02_2_L,524,2,2,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/41992.svs,1/1,Rat,Single,Gavage,6,6 hr,0,mg/kg,False,[],0,0
41993,0524_02_3,0524_02_3_L,524,2,3,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/41993.svs,1/1,Rat,Single,Gavage,6,6 hr,0,mg/kg,False,[],0,0
41995,0524_02_4,0524_02_4_L,524,2,4,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/41995.svs,1/1,Rat,Single,Gavage,6,6 hr,0,mg/kg,False,[],0,0
41997,0524_02_5,0524_02_5_L,524,2,5,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/41997.svs,1/1,Rat,Single,Gavage,6,6 hr,0,mg/kg,False,[],0,0
41999,0524_03_1,0524_03_1_L,524,3,1,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/41999.svs,1/1,Rat,Single,Gavage,6,9 hr,0,mg/kg,False,[],0,0
42001,0524_03_2,0524_03_2_L,524,3,2,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42001.svs,1/1,Rat,Single,Gavage,6,9 hr,0,mg/kg,False,[],0,0
42003,0524_03_3,0524_03_3_L,524,3,3,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42003.svs,1/1,Rat,Single,Gavage,6,9 hr,0,mg/kg,False,[],0,0
42005,0524_03_4,0524_03_4_L,524,3,4,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42005.svs,1/1,Rat,Single,Gavage,6,9 hr,0,mg/kg,False,[],0,0
42007,0524_03_5,0524_03_5_L,524,3,5,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42007.svs,1/1,Rat,Single,Gavage,6,9 hr,0,mg/kg,False,[],0,0
42008,0524_04_1,0524_04_1_L,524,4,1,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42008.svs,1/1,Rat,Single,Gavage,6,24 hr,0,mg/kg,False,[],0,0
42010,0524_04_2,0524_04_2_L,524,4,2,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42010.svs,1/1,Rat,Single,Gavage,6,24 hr,0,mg/kg,False,[],0,0
42012,0524_04_3,0524_04_3_L,524,4,3,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42012.svs,1/1,Rat,Single,Gavage,6,24 hr,0,mg/kg,False,[],0,0
42014,0524_04_4,0524_04_4_L,524,4,4,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42014.svs,1/1,Rat,Single,Gavage,6,24 hr,0,mg/kg,False,[],0,0
42016,0524_04_5,0524_04_5_L,524,4,5,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42016.svs,1/1,Rat,Single,Gavage,6,24 hr,0,mg/kg,False,[],0,0
42018,0524_05_1,0524_05_1_L,524,5,1,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42018.svs,1/1,Rat,Single,Gavage,6,3 hr,100,mg/kg,False,[],0,0
42019,0524_05_2,0524_05_2_L,524,5,2,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42019.svs,1/1,Rat,Single,Gavage,6,3 hr,100,mg/kg,False,[],0,0
42021,0524_05_3,0524_05_3_L,524,5,3,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42021.svs,1/1,Rat,Single,Gavage,6,3 hr,100,mg/kg,False,[],0,0
42023,0524_05_4,0524_05_4_L,524,5,4,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42023.svs,1/1,Rat,Single,Gavage,6,3 hr,100,mg/kg,False,[],0,0
42025,0524_05_5,0524_05_5_L,524,5,5,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42025.svs,1/1,Rat,Single,Gavage,6,3 hr,100,mg/kg,False,[],0,0
42027,0524_06_1,0524_06_1_L,524,6,1,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42027.svs,1/1,Rat,Single,Gavage,6,6 hr,100,mg/kg,False,[],0,0
42028,0524_06_2,0524_06_2_L,524,6,2,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42028.svs,1/1,Rat,Single,Gavage,6,6 hr,100,mg/kg,False,[],0,0
42031,0524_06_3,0524_06_3_L,524,6,3,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42031.svs,1/1,Rat,Single,Gavage,6,6 hr,100,mg/kg,False,[],0,0
42033,0524_06_4,0524_06_4_L,524,6,4,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42033.svs,1/1,Rat,Single,Gavage,6,6 hr,100,mg/kg,False,[],0,0
42035,0524_06_5,0524_06_5_L,524,6,5,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42035.svs,1/1,Rat,Single,Gavage,6,6 hr,100,mg/kg,False,[],0,0
42037,0524_07_1,0524_07_1_L,524,7,1,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42037.svs,1/1,Rat,Single,Gavage,6,9 hr,100,mg/kg,False,[],0,0
42038,0524_07_2,0524_07_2_L,524,7,2,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42038.svs,1/1,Rat,Single,Gavage,6,9 hr,100,mg/kg,False,[],0,0
42040,0524_07_3,0524_07_3_L,524,7,3,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42040.svs,1/1,Rat,Single,Gavage,6,9 hr,100,mg/kg,False,[],0,0
42042,0524_07_4,0524_07_4_L,524,7,4,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42042.svs,1/1,Rat,Single,Gavage,6,9 hr,100,mg/kg,False,[],0,0
42044,0524_07_5,0524_07_5_L,524,7,5,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42044.svs,1/1,Rat,Single,Gavage,6,9 hr,100,mg/kg,False,[],0,0
42046,0524_08_1,0524_08_1_L,524,8,1,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42046.svs,1/1,Rat,Single,Gavage,6,24 hr,100,mg/kg,False,[],0,0
42047,0524_08_2,0524_08_2_L,524,8,2,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42047.svs,1/1,Rat,Single,Gavage,6,24 hr,100,mg/kg,False,[],0,0
42049,0524_08_3,0524_08_3_L,524,8,3,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42049.svs,1/1,Rat,Single,Gavage,6,24 hr,100,mg/kg,False,[],0,0
42051,0524_08_4,0524_08_4_L,524,8,4,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42051.svs,1/1,Rat,Single,Gavage,6,24 hr,100,mg/kg,False,[],0,0
42053,0524_08_5,0524_08_5_L,524,8,5,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42053.svs,1/1,Rat,Single,Gavage,6,24 hr,100,mg/kg,False,[],0,0
42055,0524_09_1,0524_09_1_L,524,9,1,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42055.svs,1/1,Rat,Single,Gavage,6,3 hr,300,mg/kg,False,[],0,0
42057,0524_09_2,0524_09_2_L,524,9,2,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42057.svs,1/1,Rat,Single,Gavage,6,3 hr,300,mg/kg,False,[],0,0
42058,0524_09_3,0524_09_3_L,524,9,3,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42058.svs,1/1,Rat,Single,Gavage,6,3 hr,300,mg/kg,False,[],0,0
42060,0524_09_4,0524_09_4_L,524,9,4,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42060.svs,1/1,Rat,Single,Gavage,6,3 hr,300,mg/kg,False,[],0,0
42063,0524_09_5,0524_09_5_L,524,9,5,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42063.svs,1/1,Rat,Single,Gavage,6,3 hr,300,mg/kg,False,[],0,0
42065,0524_10_1,0524_10_1_L,524,10,1,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42065.svs,1/1,Rat,Single,Gavage,6,6 hr,300,mg/kg,False,[],0,0
42066,0524_10_2,0524_10_2_L,524,10,2,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42066.svs,1/1,Rat,Single,Gavage,6,6 hr,300,mg/kg,False,[],0,0
42068,0524_10_3,0524_10_3_L,524,10,3,triazolam,triazolam,triazolam,Liver,/data/RBS_PA_CPGARCHIVE/archives/toxicology/open-tg-gates/images/triazolam/Liver/42068.svs,1/1,Rat,Single,Gavage,6,6 hr,300,mg/kg,False,[],0,0
